tweet_id,text,created_at,user_name,user_screen_name,user_followers,favorite_count,retweet_count,reply_count,language,query,scraped_at,source
2016200931277472086,"@tango_salsafc right? im not really a coffee person, but my favorite protein shake is premier protein cafe latte because it isn't too sweet. i still have to drink protein every day because i only absorb about half the protein i consume. sending u a zillion dollars to do r&amp;d on savory proteins",Tue Jan 27 17:25:35 +0000 2026,,,121,1,0,1,en,protein shake too sweet,2026-05-13T14:34:21.956204,twitter
2015188955877040183,As someone who’s been binging for months. Setting a limit of 800cals per day while working out and having a chocolate or vanilla protein shake to combat sweet cravings has been WORKING too well. It’s been a few days and I’ve been making my own dinner and eating in my room,Sat Jan 24 22:24:22 +0000 2026,,,2376,0,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956206,twitter
2014439946820469233,today i discovered that i can in fact combine vanilla protein shake with hot chocolate powder and it tastes SO GOOD although maybe a little too sweet,Thu Jan 22 20:48:04 +0000 2026,,,811,2,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956208,twitter
2012044941237895370,"@lemonbbyx If you want something that actually feels like a meal and  not just a protein shake, I'd say HLTH Code. I've found it pretty filling, not too sweet, and easy on the stomach. It’s a real, filling meal in shake form perfect when you’re busy. https://t.co/KBGtTEpve1",Fri Jan 16 06:11:10 +0000 2026,,,1,0,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956210,twitter
2011536773420143092,"So, OMAD looked a little spastic today. 
•Kimchi, maybe too much, but it hit the spot.
•hi-fiber/protein shake (mocha-ish)
•sweet potato w/a bit of butter and S&amp;P, taco seasoned black beans
•3 pieces of black licorice",Wed Jan 14 20:31:53 +0000 2026,,,395,0,0,1,en,protein shake too sweet,2026-05-13T14:34:21.956213,twitter
2011149413289206188,"I have earl grey tea i brewed in a moka pot. I also have heavy whipping cream and milk and such. How do i make a really good tea with cream? just pour it in? is there anything else i can do? I want a restaurant quality drink here
Below is a restaurant-quality method tailored to",Tue Jan 13 18:52:40 +0000 2026,,,2385,0,0,1,en,protein shake too sweet,2026-05-13T14:34:21.956215,twitter
2010862288215953824,"My dinner for the past four days is one steamed Sweet potato with cream cheese and cheese and chili oil and a steamed carrot

A protein shake too",Mon Jan 12 23:51:44 +0000 2026,,,6,0,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956217,twitter
2009738389365444899,@LibertarianG0th Protein shake too sweet.  It is now my coffee creamer blended with expresso for the day.  Enjoy your coffee!,Fri Jan 09 21:25:45 +0000 2026,,,340,0,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956221,twitter
2009119033413812586,"debating if I should have a protein shake. I only had like 1/2 of my sweet potato + eggs which puts me at 320cals for the day, but not having much protein kina kills me. I haven’t really ate much as mentally it just feels too overwhelming to worry about with everything else",Thu Jan 08 04:24:39 +0000 2026,,,304,1,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956223,twitter
2006799584983707755,"5-Day Menu No. 10 | Part 3: Eggnog Protein Shake

This shouldn’t work. And yet somehow… it does.

It isn’t an eggnog ""flavored"" shake. It’s honest to goodness eggnog, with 46g of protein.

The secret is egg yolk powder. 

Pasteurized. Real yolk. Zero gimmicks.
Two teaspoons is https://t.co/0wchNQlAwF",Thu Jan 01 18:48:00 +0000 2026,,,170,0,0,1,en,protein shake too sweet,2026-05-13T14:34:21.956225,twitter
2005676881061048334,"today
-black sesame chia pudding (ff)
-sesame bagel (ff)
-lean protein chocolate shake 🤢
-tau kwa, cabbage, enoki miso soup
-rice, sweet potato :D
-char siu (ff)
-blueberry banana protein muffin

protein shake was too sweet as always, and yes the milk gave me a tummy ache https://t.co/fXM4596pUA",Mon Dec 29 16:26:46 +0000 2025,,,236,2,0,1,en,protein shake too sweet,2026-05-13T14:34:21.956227,twitter
1998093046261391432,"29. 9 out of 10 times, people fail because they give up too soon. That's it
30. If you require something sweet at night, make a chocolate protein shake or drink some Kefir",Mon Dec 08 18:11:19 +0000 2025,,,247729,10,0,1,en,protein shake too sweet,2026-05-13T14:34:21.956229,twitter
1997672431683813797,"Will my body understand ki unhealthy samosas ke saath I have aaten anaar, kiwi, sweet potato and had protein shake too. 🥝",Sun Dec 07 14:19:57 +0000 2025,,,358,3,0,2,en,protein shake too sweet,2026-05-13T14:34:21.956232,twitter
1994107996482490783,"@summer_food Here’s a recipe booklet–style page for your requested dish. It’s fully expanded with instructions, variations, and prep tips, formatted for easy copy-paste into your own document.

🍴 Recipe Booklet Page
Cajun Shrimp &amp; Steak Alfredo Pasta
📖 Recipe Overview
A bold, creamy, and",Thu Nov 27 18:16:09 +0000 2025,,,1394,0,0,0,en,protein shake too sweet,2026-05-13T14:34:21.956235,twitter
1992285372689092668,"For everyone who says ""It's too difficult"" or ""I can't"" getting in 200g protein a day, you're just making excuses.

You legit have what appears to be 16oz of chicken here.

At an average of 8g protein per ounce, this is potentially 128 g protein in a tiny box. Lather that bitch",Sat Nov 22 17:33:42 +0000 2025,,,3841,404,12,58,en,protein shake too sweet,2026-05-13T14:34:21.956238,twitter
1991081735057252675,"Saebi: I used to eat really well when I was little. But one time I watched this YouTube video, and I thought, “Should I try going on a diet too?” So in elementary school, back when I was a kid, I think it was 6th grade, when I first started as a trainee. Since I started training https://t.co/Oo4ynwuBBV",Wed Nov 19 09:50:52 +0000 2025,,,9965,87,20,0,en,protein shake too sweet,2026-05-13T14:34:21.956240,twitter
1989828932087287988,"@cryptobruh117 @bryan_johnson @BStulberg He’s asking people to go sugar-free. No added sugar. However, his own protein powder has added sugar. Also, for people who avoid eating added sugar which he advocates for, I feel that adding 6g of somaltulose is making the shake too sweet. I understand some benefits of https://t.co/3Lg2dVEkne",Sat Nov 15 22:52:41 +0000 2025,,,413,30,0,3,en,protein shake too sweet,2026-05-13T14:34:21.956243,twitter
1989383886900793517,"The other day Lion wordlessly gave me a protein shake and it was surprisingly super yummy⁉️✨👀
It was rich but not too rich, and on top of the strawberry flavor, it wasn’t too sweet and easy to drink🍓
For him to give me a protein shake that I’d like this much…(1/2)
#xlv_auguri",Fri Nov 14 17:24:14 +0000 2025,,,199,3,3,1,en,protein shake too sweet,2026-05-13T14:34:24.666848,twitter
1977939920128794971,"Day 1 - October 13th:      

Total: 1466 calories      

Food:   
- Breakfast: Protein shake (230 cals) + egg &amp; toast (200 cals) + granola bar (100 cals) = 530   
- Lunch: Chipotle bowl (~700 calories. White rice, (extra) pinto beans, chicken, (extra) lettuce, (little) cheese,",Tue Oct 14 03:29:59 +0000 2025,,,1618,0,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666868,twitter
1976367117118341611,@soiled_plants2 rice krispy and a protein shake. not too sweet but filling and it gives me a boost for workouts!,Thu Oct 09 19:20:14 +0000 2025,,,267,1,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666873,twitter
1969837198330532015,"@AbrisGains I've been lifting weights for a few weeks now, 5 days a week.  My current BMI is 24.0. I eat a sweet potato, avocado, watermelon, and banana daily. An 8-ounce tenderloin steak at lunch, my breakfast protein shake I drink with 300ml of almond milk and a litre of liquid egg whites.",Sun Sep 21 18:52:40 +0000 2025,,,2805,1,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666876,twitter
1966664831748259996,i ended up making a protein shake instead and my body is so HAPPY THANKING ME it genuinely hit the spot and for my sweet craving too! 😮‍💨💚,Sat Sep 13 00:46:49 +0000 2025,,,140,3,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666880,twitter
1954316630315466831,@LikeItDefinesMe whenever i have a protein bar or a protein shake that tastes like cardboard idk why but it makes me think it’s working.. if it’s too sweet i don’t feel like it’s working,Sat Aug 09 22:59:28 +0000 2025,,,1,1,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666883,twitter
1954243651720335503,"Made peanut butter protein bars because I had protein shake powder I wasn't drinking. 

Need to look for a different recipe because it's too sweet and the consistency wasn't what I wanted. Plus it's too expensive to make. 😅",Sat Aug 09 18:09:29 +0000 2025,,,81,0,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666887,twitter
1953529110312972446,"@AskeBay @eBay 

Please review the following order and the appeal:  

15-13359-98718

Then review this sellers' negative reviews below with the exact same issue.  This seller is scamming and stealing from your customers.

This seller sent me 75% of my order as well as spelled my",Thu Aug 07 18:50:09 +0000 2025,,,1177,2,1,1,en,protein shake too sweet,2026-05-13T14:34:24.666890,twitter
1951765582573146435,@HYPERCARNIVOR Jody literally made me a chocolate milk shake with protein powder for breakfast and it was too sweet. What’s happening.,Sat Aug 02 22:02:31 +0000 2025,,,1020,0,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666893,twitter
1950230983082725450,@ApeAngel58 This vanilla protein shake is too sweet like a milkshake and i hate milkshakes lol,Tue Jul 29 16:24:34 +0000 2025,,,91298,0,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666896,twitter
1949266924023738380,@cndypaws i thought they were too sweet but first time ever that i found a portion shake without that v specific protein taste like wtf???,Sun Jul 27 00:33:44 +0000 2025,,,599,0,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666899,twitter
1948116251198607741,"🦌💭 250724
[12:10am KST / JST]

“If you eat it occasionally, it’s deliciouss”

“Anyway, I finished my meal”

“For dessert”

+pic

“A chocolate-flavored protein shake and sweet potato snacks”

“I ate well”

“Y/N, make sure you eat well too”

“My next-door neighbor is Wonbin, (+) https://t.co/2zUcnbjN57",Wed Jul 23 20:21:23 +0000 2025,,,71,2,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666902,twitter
1948044426657575277,"“choco flavoured protein shake and sweet potato snacks”
“i’ll eat well”
“y/n too take care of your meals”
“got a complain from wonbin who’s in the next room”
“he said not to sing at night”
“but”
“it’s worth it”
“the bathroom echo is just too good”
“can’t resist it..”",Wed Jul 23 15:35:58 +0000 2025,,,290,3,0,1,en,protein shake too sweet,2026-05-13T14:34:24.666905,twitter
1947850914221490395,"@CharismaKings I used to love Dr. Pepper, but now it’s too sweet! Also- I love coffee, but couldn’t find a good creamer, so I put a little protein shake in it and I love it without all the sugar. I wish I liked it plain black, but I just can’t!🤢",Wed Jul 23 02:47:01 +0000 2025,,,1220,0,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666911,twitter
1947612981581517246,"@ormspmouse Its tasty, quite filling. Isn't OMG YUM but for a meal shake, low calorie, filling and good protein its really good
Has little crispy balls inside that adds texture making it easy to drink compared to other meal shakes, also isnt too sweet and has just enough flavours",Tue Jul 22 11:01:34 +0000 2025,,,14972,7,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666914,twitter
1943363321463271723,"Hey diners! I am sadly too low on spoons today to fulfill a Protein Shake order, so we'll be doing our Dessert Tier List today instead! I hope you can join in - 25 pts lets you submit a dessert to be judged by a sweet treat expert! ( ´∀｀ )b",Thu Jul 10 17:34:56 +0000 2025,,,677,4,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666918,twitter
1942776789526536556,"Cafe News and Coffee News via Cafe News Media/Media Man Group

Best Quotes

""A morning without coffee is like sleep."" - Anonymous

""Coffee is a beverage that puts one to sleep when not drunk."" - Alphonse Allais

""Coffee is the best thing to douse the sunrise with."" - Terri https://t.co/TRg2qFbU4u",Wed Jul 09 02:44:16 +0000 2025,,,1158,1,1,0,en,protein shake too sweet,2026-05-13T14:34:24.666921,twitter
1942229480191537237,"@ohmissyyy Protein shake after every workout helps, esp if you’re not able to eat dinner right away. I also drink a protein shake in the mornings too which helped me gain weight ^o^ I also try to make sure to eat meat with every meal as well as carbs(rice, sweet potatoes, pasta, etc)",Mon Jul 07 14:29:27 +0000 2025,,,2893,4,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666924,twitter
1938995853655478688,"@Luka792519 this was 150g silken tofu, 20g protein powder, 10g cocoa powder, &amp; ~70g protein shake (or just use almond milk) or enough to blend
depending on how sweet your protein powder is you might want to add some sweetener too",Sat Jun 28 16:20:10 +0000 2025,,,2865,4,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666927,twitter
1938065913011413247,"lunch was barley soup (zucchini, tomatoes, bell pepper, yogurt marinated chicken breast); too much blueberry spoon cake; salmon w/ sweet potato, pickled cucumber, &amp; sautéed spinach for dinner again; chocolate protein shake for a snack. bedtime raspberry nettle dandelion tea.",Thu Jun 26 02:44:55 +0000 2025,,,337,0,0,0,en,protein shake too sweet,2026-05-13T14:34:24.666930,twitter
1937252732642942982,Iced caramel protein shake + matcha. So I can have a sweet drink without feeling too guilty,Mon Jun 23 20:53:38 +0000 2025,,,683,1,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699142,twitter
1936016695866363991,"@changez12938 First thing would be losing wright/fat.
Training is maximum 20% of that. The rest is nutrition. If you need to prioritize right now, chose nutrition.

You want few carbs/sugar, and high protein (so you don't accidentally lose muscle instead of fat).
Fruits went bye bye early day,",Fri Jun 20 11:02:04 +0000 2025,,,5087,5,0,1,en,protein shake too sweet,2026-05-13T14:34:27.699157,twitter
1935784816475357550,"@zachary135791 I have done that too. It depends how hungry I am when I get home from the gym and how long I can wait to eat, lol.  I am lucky I know how to cook!!!  It makes it so much easier if you do. I do love protein shake. I have a huge sweet tooth!!!  It’s really good when I run it",Thu Jun 19 19:40:40 +0000 2025,,,375,0,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699160,twitter
1935568070644564088,"@WFP This Box Makes Food from Thin Air — Ending Hunger with Frequency Tech

A solar-powered machine uses sound waves and air molecules to print real nutrition anywhere on Earth — no farms, no water, just resonance.
________________________________________
Here’s an easy-to-understand https://t.co/zxRQSYvHvX",Thu Jun 19 05:19:23 +0000 2025,,,15752,2,1,0,en,protein shake too sweet,2026-05-13T14:34:27.699162,twitter
1935363805699063891,@vamparexia too sweet so i added almond milk because more water would have made it watery 😂 vanilla flavoured. melted milkshake esque whey protein shake,Wed Jun 18 15:47:43 +0000 2025,,,72,2,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699164,twitter
1934219614369517820,"@envested69 @thegarybrecka Good timing! Quality carbs are minimally processed foods that give steady energy, avoid blood sugar spikes, and support long-term health.

Examples:
- Fruits (bananas, berries, apples)
- Sweet potatoes and potatoes
- Whole grains (oats, rice, quinoa)

Organic or non-GMO if",Sun Jun 15 12:01:06 +0000 2025,,,333,0,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699166,twitter
1933727128249643078,"Cafe News and Coffee News via Cafe News Media/Media Man Group

Best Quotes

""A morning without coffee is like sleep."" - Anonymous

""Coffee is a beverage that puts one to sleep when not drunk."" - Alphonse Allais

""Coffee is the best thing to douse the sunrise with."" - Terri https://t.co/x6XmM0G9tm",Sat Jun 14 03:24:08 +0000 2025,,,1158,1,1,0,en,protein shake too sweet,2026-05-13T14:34:27.699168,twitter
1932942413112496177,"@TxSecurityGal I have a filet mignon waiting !!!  Probably my make a sweet potato and some veggies with it. Damn, it’s only 4:23, and I’m already thinking about dinner 😆.  My protein shake after the gym has left me already 🤣🤣🤣. Short people get shit for macros 🤣🤣🤣. Shrimp and rice sounds",Wed Jun 11 23:25:58 +0000 2025,,,375,2,0,1,en,protein shake too sweet,2026-05-13T14:34:27.699170,twitter
1928101938886762884,"D1
*nothing 𖤓°⋆.ೃ࿔*:

D2
*protein shake in coffee
*apple
*sweet potato

D3 (am out w friends, this will be tough!)
*protein shake in coffee
*boba
*say ur too broke for food
*use gum so they leave you alone
*chicken

D4
*protein shake in coffee
*apple
*sweet potato

~repeat~",Thu May 29 14:51:39 +0000 2025,,,0,0,0,1,en,protein shake too sweet,2026-05-13T14:34:27.699172,twitter
1928049735447044574,"What do you get when a DEX, a CEX, and a Layer 2 walk into a bar?
Welcome to FusionX on Mantle — where DeFi finally gets a full-stack upgrade. Let me tell you what went down between Zee &amp; Kemi…

Zee:
Yo Kemi, you still sleeping on @FusionX_Finance ?

Kemi:
Fusion-what? Sounds https://t.co/Ml668vO6YK",Thu May 29 11:24:13 +0000 2025,,,509,6,0,4,en,protein shake too sweet,2026-05-13T14:34:27.699174,twitter
1923424757296267747,"My dinner consists of a protein bar with far too many calories for the amount of protein- I should've just made a shake, aaaand cool whip with strawberry sugar free jello sprinkled/mixed in. Apparently I have a sweet tooth 🤷‍♀️",Fri May 16 17:06:12 +0000 2025,,,54,0,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699176,twitter
1919858491256406016,"@coookwithchris Bone broth , fermented anything, real crab, and best of all ? A healthy made shepherds pie, some cauliflower, potato, sweet potato mixed, peas, grass fed ground beef, herbs spices, etc etc layered and real cheese with grass fed butter on top to brown the potatoes. Has both mega",Tue May 06 20:55:08 +0000 2025,,,570,0,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699177,twitter
1919429387696414954,"Fitness gurus want you in the gym 6 days a week.

My clients lose 15–80lbs in just 2 hours a week.

They spend more time:
• Enjoying their families
• Living life confidently

They spend less time:
• Starving themselves
• Doing endless cardio
• Stressing over what to eat https://t.co/T3o0GQQNMA",Mon May 05 16:30:01 +0000 2025,,,247729,130,11,11,en,protein shake too sweet,2026-05-13T14:34:27.699179,twitter
1914148556493005046,"Just sickeningly sweet. T couldn't drink even a couple oz of it. I figured, maybe too concentrated? Diluted by half, still not good. But is it as good as a protein shake? Added whey: no it is not https://t.co/DiZkcz0rWv",Mon Apr 21 02:45:53 +0000 2025,,,874,8,0,5,en,protein shake too sweet,2026-05-13T14:34:27.699181,twitter
1913948803281158375,Mfw breast milk makes the protein shake too sweet,Sun Apr 20 13:32:08 +0000 2025,,,11268,16,0,1,en,protein shake too sweet,2026-05-13T14:34:27.699183,twitter
1913397003402326469,would it be gross if i watered down my protein shake .. sorry but it taste too artificially sweet 😞,Sat Apr 19 00:59:29 +0000 2025,,,344,4,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699185,twitter
1907130509618278567,"In 2010, the CrossFit Games roared to life—a brutal forge of sweat and steel—and Progenex didn’t just step in; it stormed the scene like a wildfire unleashed. Born in that fire, it redefined recovery with a weapon that didn’t mess around: Hydrolyzed Whey Protein Isolate. This",Tue Apr 01 17:58:40 +0000 2025,,,36710,2,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699187,twitter
1906410782377795848,"Hey my handsome honey!!! 😘
I snuck a peek on my phone during the gospel at church and I saw your beautiful love 🥲🥰😘💋
Thank you, and I love you too Babe! I love you soooooo much 💋💋💋
It's 2:08 pm and I just returned home from church and running my weekly errands. After https://t.co/JpsisTR4bK",Sun Mar 30 18:18:44 +0000 2025,,,142,1,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699189,twitter
1906241174408430041,"📍Bali, 

It’s Monday, 5:57AM. Wide awake. I beat my alarm clock before it goes off. Again.

I jump out of bed, and after a quick bathroom break and weight check, I head to the kitchen counter.

I laid everything out the day before, so I only have to prep for like 10 seconds. https://t.co/PZ3E06ikIF",Sun Mar 30 07:04:46 +0000 2025,,,671,0,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699191,twitter
1905762586668462257,@MsDecember Yea I use it sometimes too and it make it taste to sweet sometimes… so ima try it with just the protein shake to see how I like it..,Fri Mar 28 23:23:02 +0000 2025,,,365,1,0,0,en,protein shake too sweet,2026-05-13T14:34:27.699193,twitter
1905665385220674009,"lord have mercy I love when this happens 😫
zott protein shake salted caramel 250ml (never again that shi was too sweet)
sugar free redbull 250ml
done for today https://t.co/nhECbeYb5p",Fri Mar 28 16:56:48 +0000 2025,,,506,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060646,twitter
1905648117669564768,"How to Grow Your Followers Like a Pro (Without Losing Your Mind)

So, you’ve snagged that shiny blue checkmark—congrats, you’re officially a big deal! (and if you didn't, no big deal!) But now comes the real challenge: growing your follower count beyond your mom and that one https://t.co/676vKE9YEA",Fri Mar 28 15:48:11 +0000 2025,,,16561,20,2,8,en,protein shake too sweet,2026-05-13T14:34:32.060664,twitter
1903388262166560916,"Tried this OWYN Dark Chocolate protein shake, smooth and not too sweet. Perfect for a quick plant-based boost.  https://t.co/czf8T7GecD
 
#deals #amazondeals #ad https://t.co/z9SFz6rpKE",Sat Mar 22 10:08:19 +0000 2025,,,859,1,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060669,twitter
1902590733460320538,"This is how i take my 200gram of protein per day. 

It's boring but it works. 

Do it like clockwork for 3 months + train for 4 days and see the difference. 

I eat what i like and have fun tailoring my diet and workout according to what i feel. 

My aim is something like the https://t.co/MWsqIpW3z8",Thu Mar 20 05:19:13 +0000 2025,,,72441,28,0,20,en,protein shake too sweet,2026-05-13T14:34:32.060671,twitter
1902117555550192118,"Hi my gorgeous handsome hunk!! 😘
I almost made surf and turf for my supper, but I didn't want to eat too heavy before taking my pre-work nap. I'm having coconut shrimp, and it's yummy! I had a pretty good day. It's so nice outside. I wish I didn't have to work tonight, but bills https://t.co/r9KuVHjTLS",Tue Mar 18 21:58:59 +0000 2025,,,142,1,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060674,twitter
1898871536821616786,"@chaervrsly I pair this w a protein bar/shake/yogurt for breakfast and for dinner I do eggs, cheese, turkey sausage w or w/o tortilla depending on how much fiber I got that day. I usually got 1050-1150 a day. I usually have a sweet snack under 200 cals somewhere in there too(tort w cinn/sug) https://t.co/jA61SFT2z3",Sun Mar 09 23:00:28 +0000 2025,,,96,2,0,1,en,protein shake too sweet,2026-05-13T14:34:32.060676,twitter
1891549173004083460,"I don’t care how smart you are, you can’t get rich by timing the market.

But anyone can get lean by timing their diet.

You can do yourself a huge favor by putting as much attention on when you eat as on what you eat.

This is how I scheduled my eating to help me lose over 50",Mon Feb 17 18:04:00 +0000 2025,,,457,1,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060678,twitter
1888448945950715933,"Literally so fat 
I ate sushi AND had a protein shake from a random place, they had no numbers listed and it was wayyy too sweet so I'm tweaking",Sun Feb 09 04:44:49 +0000 2025,,,208,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060681,twitter
1887543652224016640,"@masongtthecomic @chhartwig @AJ_Fillion @L4_Networking When I want protein outside meal, I always go with a shake, pure protein without hidden carb and fat. Its borring but its the magical potion :P  . From time to time I go with Jerky but watch the stat their is a lot of flavor that are too sweet. I buy the Costco Jerky.",Thu Feb 06 16:47:30 +0000 2025,,,131,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060683,twitter
1886982557427707981,"Ditch the sugar rollercoaster with simple tricks

Feeling stressed? Your blood sugar might spike even without cookie. Cortisol and other stress harmones can elevate blood glucose. Deep breathing and gentle exercise can help.

Skip Netflix tonight! One bad night's sleep can mess",Wed Feb 05 03:37:54 +0000 2025,,,1885,10,3,1,en,protein shake too sweet,2026-05-13T14:34:32.060685,twitter
1882172606058836366,"@Vader_AI_ @virtuals_io @aixbt_agent @GAME_Virtuals @AcolytAI Whoa, @Vader_AI_ is hyping up the AI token game on Virtuals? I'm more of a protein shake than a crypto coin kinda guy, but I gotta give it to you - those market caps are looking SWEET! But don't get too caught up in the hype, bro.",Wed Jan 22 21:04:53 +0000 2025,,,107,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060687,twitter
1880585740658119017,"Here is the text from the chapter titled ""Healing Through Nature"" from the book ""The Love Life of a Black Sun King"" by Erik Geoffrey Von Leonaddo Plott:
CHAPTER 5 #BlackSunKingBook 

HEALING THROUGH NATURE
The Discovery of Nutritional Riches
The magical moment of discovery! It https://t.co/hAnaqwxRDO",Sat Jan 18 11:59:14 +0000 2025,,,6769,0,1,0,en,protein shake too sweet,2026-05-13T14:34:32.060690,twitter
1878974971894190399,At the point where if I can’t decide what to eat I’ll just go make a protein shake. Everything is too sweet or ultra processed 😒,Tue Jan 14 01:18:37 +0000 2025,,,28,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060692,twitter
1875306516934508727,"@ChristinaK0613 It's definitely super good and sweet too! It was hahaha! 😄❤️ Oh goodness, hope you do get real food when you get home from work, I think? Also hope the protein shake is good then! Thank you! I had a cheeseburger and that super yummy! 😋🍔❤️❤️",Fri Jan 03 22:21:29 +0000 2025,,,168,1,0,1,en,protein shake too sweet,2026-05-13T14:34:32.060695,twitter
1874478713875620327,"29. 9 out of 10 times, people fail because they give up too soon. That's it
30. If you require something sweet at night, make a chocolate protein shake or drink some Kefir",Wed Jan 01 15:32:06 +0000 2025,,,247729,28,0,2,en,protein shake too sweet,2026-05-13T14:34:32.060697,twitter
1871023795089396072,@winterbear_85 yes 😭 shoutout to oikos pro for making their flavoured yogurt not cancerously sweet i love my 20g protein per cup 😭😭 better then shiken shake too,Mon Dec 23 02:43:29 +0000 2024,,,655,0,0,1,en,protein shake too sweet,2026-05-13T14:34:32.060700,twitter
1870006256695722028,I have spent so much time trying to find an electrolyte mix w/o stevia. I also have a recovery shake which is high in carbs and protein for days when I have to workout then get back to work. They even put stevia in the sugared up recovery drink. Wtf?? Its already too sweet!,Fri Dec 20 07:20:09 +0000 2024,,,119,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060702,twitter
1867566818065256583,"29. 9 out of 10 times, people fail because they give up too soon. That's it
30. If you require something sweet at night, make a chocolate protein shake or drink some Kefir",Fri Dec 13 13:46:41 +0000 2024,,,247729,4,0,1,en,protein shake too sweet,2026-05-13T14:34:32.060704,twitter
1864003250300592138,"@ImWatson91 @quirkathon There’s nothing wrong with letting people help you, especially when you need it. 

That said, the fastest way to gain weight according to ChatGPT: 

If you’re slightly underweight and looking to gain a couple of pounds quickly, focus on calorie-dense and nutrient-rich foods.",Tue Dec 03 17:46:21 +0000 2024,,,6956,4,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060706,twitter
1863938803863318790,"Made a protein shake for lunch and ignored the directions this time cuz the last one was too sweet for me 🤣

I did one scoop this time and if it’s too thin etc I think the sweet spot will be 1 1/2 🤔",Tue Dec 03 13:30:15 +0000 2024,,,797,0,0,0,en,protein shake too sweet,2026-05-13T14:34:32.060709,twitter
2052012538674463051,"A few ready-to-drink protein shakes in the back of the mini fridge were frozen solid. Thawed and now it’s got the texture of soupy cottage cheese. Anyone know how to, or even if, these can be taken back to original texture? 🤢",Wed May 06 13:08:08 +0000 2026,,,101,1,1,1,en,protein drink texture,2026-05-13T14:34:42.558938,twitter
2051580330860065035,"New Pronutro texture is far too fine, it is now a protein shake powder consistency. We want to eat cereal; we do not need it for a drink otherwise we would just buy a regular protein shake. Improve texture. A jack of all trades is a master of none. @PepsiCo #pronutro @PepsiCo_SSA",Tue May 05 08:30:42 +0000 2026,,,57,0,0,0,en,protein drink texture,2026-05-13T14:34:42.558960,twitter
2046624877378163190,@_TheMizzouTiger @Lazy_Rancher Cum isn't a viable protein source for most americans. It works for you but most people find the texture too unique to drink gallons a day.,Tue Apr 21 16:19:29 +0000 2026,,,211,3,0,1,en,protein drink texture,2026-05-13T14:34:42.558963,twitter
2044769858663952854,"$BYND 2026-04-16 09:00 ET - News Release

Beyond Meat® Partners with Big Geyser—One of the Nation’s Largest Non-Alcoholic Beverage Distributors

Expansive distribution agreement for Beyond Immerse™, the brand’s first functional beverage line, unlocks access to more than 26,000",Thu Apr 16 13:28:18 +0000 2026,,,12508,45,7,2,en,protein drink texture,2026-05-13T14:34:42.558965,twitter
2044649465773281699,"I have tried many Whey brands and the fruity flavors never quite did the justice. 

Since it was consistent with all of them, I thought maybe it's something to do with the process. Maybe fruits and whey do not go well hand in hand.

That is until I tried Tsa Tekk's alphanso. 

I https://t.co/VcpV3HJf2r",Thu Apr 16 05:29:55 +0000 2026,,,978,59,4,9,en,protein drink texture,2026-05-13T14:34:42.558967,twitter
2044533661312200852,i wish protein bars/pastries were more worth it to me but it just doesnt seem worth it when i know i can get more protein for less cals and Know it tastes good and wont have a horrible texture when i drink a fairlife core power.,Wed Apr 15 21:49:45 +0000 2026,,,194,0,0,1,en,protein drink texture,2026-05-13T14:34:42.558969,twitter
